Stkcd,Accper,Typrep,B001000000,B001100000,B001101000,B001200000,B001201000,B001207000,B001209000,B001210000,B001211000,B001212000,A002000000,A001000000,Indnme,Nindnme,利润率,资产负债率
2116,2018-03-31,A,50731544.3,957042541.1,957042541.1,913497909.0,851835762.0,4152300.13,2929450.45,44956101.63,7811074.92,1813219.93,2522295642.0,3887330061.0,房地产,土木工程建筑业,5.300866170660551,64.8850394080288
300041,2018-03-31,A,73050503.52,501339626.2,501339626.2,437259579.4,370154132.4,2961492.11,23624449.94,30856716.55,2690138.02,6972650.4,663291500.2,2605533701.0,工业,化学原料及化学制品制造业,14.571061153434114,25.45703016412452
2129,2018-03-31,A,183875981.4,2801768460.0,2801768460.0,2632853825.0,2234471722.0,13657919.44,25880167.83,224401830.8,136535321.8,-2093136.29,19634953939.0,33277550010.0,工业,电器机械及器材制造业,6.562854283826152,59.003604331147095
810,2018-03-31,A,72666370.74,1834863804.0,1834863804.0,1785286496.0,1538731372.0,6349978.05,99573876.13,108143350.8,18139862.16,14348056.26,4942648094.0,7804767904.0,工业,信息技术业,3.9603141432943105,63.32857241618751
603528,2018-03-31,A,44814144.9,138589168.1,138589168.1,102566817.8,49461888.34,2016699.2,15524963.21,26785080.23,-3035197.45,11813384.31,606768783.9,2015490429.0,工业,信息技术业,32.33596500677747,30.105267441088902
600337,2018-03-31,A,77764558.27,1014272722.0,1014272722.0,936766982.4,454281848.1,10501761.79,353481597.3,101398828.9,16743321.99,359624.33,2269391119.0,7287797512.0,商业,零售业,7.667026489350858,31.13960171455433
300596,2018-03-31,A,43097743.8,323360252.0,323360252.0,281859061.5,226998896.9,1195577.15,22109849.15,25309793.48,4944317.48,1300627.34,614411140.6,1571572859.0,工业,化学原料及化学制品制造业,13.328089501859985,39.09530105979007
300059,2018-03-31,A,367494200.6,822919465.4,367212861.1,535562581.4,99034364.07,7628407.29,54202200.94,318796519.4,45774477.83,10126611.94,30153408093.0,45139218063.0,金融,证券、期货业,44.65737123150569,66.80090924684478
603103,2018-03-31,A,245236221.5,931016740.4,931016740.4,698540576.3,623644740.8,43609036.0,15316025.67,14815745.01,1049964.12,105064.65,999851145.9,3162128889.0,公用事业,广播电影电视业,26.340688717867444,31.619556981948183
603278,2018-03-31,A,45067391.41,515649107.6,515649107.6,473322423.8,435967954.8,2341361.34,14796000.72,14867470.24,6333851.71,-984214.98,1416900688.0,2818153689.0,工业,金属制品业,8.739933948447696,50.27762302427077
603933,2018-03-31,A,46826308.02,456190231.0,456190231.0,414974293.0,363654341.5,1877488.55,24502480.4,22667851.92,-4134359.85,6406490.5,418707133.0,1421177347.0,工业,信息技术业,10.264645062072802,29.461990361995266
300087,2018-03-31,A,8094677.8,126497758.0,126497758.0,119950999.0,77371076.79,1025940.35,17040219.51,25064677.24,-207113.31,-343801.6,427534275.6,1407191151.0,综合,农业,6.399068195343036,30.382103760116667
603577,2018-03-31,A,10393586.58,194917580.2,194917580.2,193992666.4,155939889.9,1474469.72,11880999.73,7216299.23,17271762.71,209245.08,826455736.9,1724497244.0,工业,金属制品业,5.332298179228063,47.92444521297246
600148,2018-03-31,A,24083376.95,244886645.1,244886645.1,220875787.0,175870298.9,1751640.21,21077925.01,22172563.47,32958.72,-29599.31,585679388.4,1087425208.0,工业,交通运输设备制造业,9.834499933700142,53.85928007657515
300164,2018-03-31,A,17881152.39,305646642.2,305646642.2,287860395.7,184357849.6,23649.69,65110704.06,33735086.7,6661538.9,-2028433.23,663011775.2,2648603371.0,工业,采掘服务业,5.850269533895112,25.032505148163235
300647,2018-03-31,A,9674539.52,118516696.4,118516696.4,109990569.2,80519362.76,436435.21,5338748.62,19331419.63,3594969.3,769633.67,487552246.8,1051263191.0,工业,信息技术业,8.16301821926248,46.377753066405994
2857,2018-03-31,A,-1804067.17,15599544.43,15599544.43,18515734.55,9877200.69,153640.38,4296547.03,5019235.98,-350978.65,-479910.88,117896367.7,541558534.3,工业,仪器仪表及文化、办公用机械制造业,-11.564870872322008,21.769829156582087
2789,2018-03-31,A,34534151.89,619289784.0,619289784.0,584425301.8,541180970.1,5404721.3,4635699.76,9875180.91,23006197.0,322532.73,2690133948.0,3882480735.0,综合,装修装饰业,5.576412332679462,69.28904820438214
2449,2018-03-31,A,92430974.99,821242642.6,821242642.6,747317255.7,636007914.6,3736914.69,20175909.09,68375965.58,17139952.86,1880598.88,2805948974.0,6057885784.0,工业,信息技术业,11.255014072012825,46.31894812891705
300020,2018-03-31,A,61663817.12,482188187.3,482188187.3,422791792.3,354563899.0,2978142.94,15100650.38,39840364.32,12700887.57,-2392151.89,2755682555.0,5962821095.0,公用事业,计算机应用服务业,12.788330105157678,46.21440943969827
600444,2018-03-31,A,-2815009.47,85232828.19,85232828.19,88278536.59,70662435.31,146624.68,2712521.35,18034425.84,-712278.85,-2565191.74,301275752.6,808494768.3,工业,普通机械制造业,-3.302729159385413,37.26378505002381
514,2018-03-31,A,6616564.52,142112520.5,142112520.5,135425223.3,108765067.0,4178211.57,3808523.16,5649369.48,12549902.98,474149.17,2809730589.0,6280346104.0,房地产,房地产业,4.6558631827235795,44.73846731488988
2691,2018-03-31,A,1901948.02,97727746.63,97727746.63,95658957.41,67215793.44,2451799.96,11052738.93,13324406.53,622510.89,991707.66,105938443.5,968524207.4,工业,专用设备制造业,1.9461699318626766,10.938130682803623
798,2018-03-31,A,18306390.02,121921208.2,121921208.2,126007573.7,112572596.1,182552.61,4623722.06,9462228.56,5081257.95,-5914783.61,313840441.3,1018013798.0,综合,渔业,15.014934883166617,30.82870211745401
600328,2018-03-31,A,145037534.9,926734755.0,926734755.0,793302526.5,582357811.4,20070616.82,92903614.33,38110538.6,43619432.35,16240513.07,4255023177.0,6907777596.0,工业,化学原料及化学制品制造业,15.650382605970142,61.597570533595395
603007,2018-03-31,A,18617539.32,204119689.4,204119689.4,186748821.1,144597055.9,1819639.72,6185005.95,29060981.32,6898794.49,-1812656.36,1816119941.0,2899022278.0,房地产,土木工程建筑业,9.120893420289518,62.64594635170996
300624,2018-03-31,A,23644578.9,128422789.6,128422789.6,105080455.8,3862203.14,1140243.13,56842453.86,44794098.32,-1547443.73,-11098.89,45207186.19,599405406.3,公用事业,计算机应用服务业,18.411513231916278,7.542005079509408
2400,2018-03-31,A,98627537.21,2262891334.0,2262891334.0,2182115279.0,1927478187.0,10496680.15,153287207.6,79778928.48,11739579.38,-665304.3,4481045484.0,9857646311.0,公用事业,其他社会服务业,4.3584742991463505,45.45755997554577
600683,2018-03-31,A,232984631.1,1001283217.0,1001283217.0,821250748.3,641151340.3,84204284.74,20394831.72,46226271.17,29383767.05,-109746.63,25461230168.0,29887451611.0,房地产,房地产业,23.26860444121476,85.19036851783328
600136,2018-03-31,A,69710998.14,289352323.4,289352323.4,219927430.4,151582860.1,838878.45,5089678.51,38856254.52,26406309.06,-2846550.28,3232845910.0,6023788507.0,公用事业,广播电影电视业,24.092081695031588,53.66798496068116
898,2018-03-31,A,2105000000.0,21513000000.0,21513000000.0,19486000000.0,17886000000.0,302000000.0,699000000.0,282000000.0,337000000.0,-20000000.0,40162000000.0,92145000000.0,工业,黑色金属冶炼及压延加工业,9.784781295030912,43.58565304682837
2706,2018-03-31,A,47387629.32,324980571.0,324980571.0,288598908.7,192334099.2,1520706.7,47126794.19,45307670.95,314003.37,1995634.36,390875269.0,2123840447.0,工业,电器机械及器材制造业,14.581680736846264,18.404172947743096
59,2018-03-31,A,435350628.4,8132656396.0,8132656396.0,7698896894.0,6498934685.0,436943855.7,71317278.62,547968782.3,120007646.5,23724646.2,17843262567.0,30847548266.0,工业,石油加工及炼焦业,5.353117200600344,57.84337352562553
600621,2018-03-31,A,-461301.92,244634939.1,25760922.14,267324777.4,16554922.92,1442318.98,1574194.15,10842153.08,-12601348.72,4800435.06,11417791139.0,18299371701.0,金融,证券、期货业,-0.18856747188161563,62.394443511828634
603060,2018-03-31,A,24837983.24,172354512.0,172354512.0,160220923.7,108278238.2,678109.79,5945114.63,44799856.78,-630229.33,1149833.61,242923650.1,1348681214.0,公用事业,专业、科研服务业,14.410985214010527,18.011939929045383
603638,2018-03-31,A,59544279.1,216849112.4,216849112.4,157791262.9,119576604.8,1396109.42,10366766.37,21390137.72,2259627.4,2802017.1,221004847.1,1113916654.0,工业,专用设备制造业,27.45885304347688,19.840339607670504
2245,2018-03-31,A,160051754.2,915635219.8,909508459.6,770893177.6,692743058.5,3114123.39,9128477.5,52127358.21,13614386.65,149433.59,3124576364.0,6838061795.0,公用事业,交通运输辅助业,17.47985996377026,45.6938889655062
2208,2018-03-31,A,13250509.53,253880778.4,253880778.4,240768753.7,157173649.0,12257805.57,11277690.54,16657616.28,43563805.81,-161813.5,10094331233.0,11970833735.0,房地产,房地产业,5.219185797958779,84.32437920749385
600681,2018-03-31,A,332828467.4,1597037650.0,1597037650.0,1293342286.0,1235482667.0,3383739.17,17480453.74,31083945.11,611363.76,5300116.86,2548083178.0,6763003182.0,工业,煤气生产和供应业,20.840364496103142,37.676799927905165
2287,2018-03-31,A,84266765.99,227009592.8,227009592.8,143042221.3,28864016.4,4799855.38,91320546.27,14826619.18,2567657.45,663526.59,461129363.2,2431789127.0,工业,医药制造业,37.12035467339951,18.962555514378693
600080,2018-03-31,A,7469344.53,157156466.4,157156466.4,152468766.0,56704775.54,1821023.14,76287291.71,15145228.27,1982216.49,528230.88,285955302.8,2039506241.0,工业,医药制造业,4.752807632483139,14.02081038299701
600298,2018-03-31,A,300349127.0,1630322224.0,1630322224.0,1345981098.0,1031492739.0,19553850.69,153813019.6,103576806.4,39906873.66,-2362191.28,3835633625.0,8169576576.0,工业,食品制造业,18.422684950162342,46.95021326157895
2275,2018-03-31,A,102830470.7,345601610.8,345601610.8,248974470.9,92976151.14,5545321.67,111688616.0,40894590.44,-3927987.91,1797779.52,537958172.4,3275383157.0,工业,医药制造业,29.754048443804304,16.424282186659603
2165,2018-03-31,A,1924042.18,615749383.0,615749383.0,614956356.3,550238039.4,2585349.43,16982295.52,35339772.35,7901084.25,1909815.33,1569443795.0,3154425750.0,工业,化学原料及化学制品制造业,0.3124716375071057,49.75370857912886
600986,2018-03-31,A,117887825.3,2901293729.0,2901293729.0,2775890576.0,2579815068.0,8614965.09,61530507.41,114191368.8,1757030.85,9981636.13,4392414872.0,10621709735.0,公用事业,计算机应用服务业,4.063284738172059,41.353181188207266
300101,2018-03-31,A,37621426.69,103259569.5,103259569.5,66327376.57,46690933.07,381983.15,2944579.37,28649167.87,700220.57,-13039507.46,343678056.4,1455264584.0,工业,信息技术业,36.43384034251663,23.616190497493754
600493,2018-03-31,A,7346991.28,174364363.6,174364363.6,170359170.0,152713351.9,735078.91,2533679.5,10468750.56,4028956.77,-120647.71,367056308.0,1070873296.0,工业,纺织业,4.213585349844962,34.2763527086775
49,2018-03-31,A,128282026.0,2978683723.0,2978683723.0,2857999367.0,2752893939.0,8812106.55,20888813.75,100631825.9,-23454746.28,-1772572.0,4083371044.0,6001385637.0,工业,电器机械及器材制造业,4.306668244415018,68.04047083435242
300302,2018-03-31,A,14586760.76,112249087.2,112249087.2,98765167.86,79243029.73,267616.67,6927789.86,13974386.11,-2318857.17,671202.66,103193438.0,884244983.8,公用事业,计算机应用服务业,12.994992764627131,11.670231654188324
600367,2018-03-31,A,29949357.44,345501628.7,345501628.7,313017496.3,244202350.3,4989451.65,22740771.67,23479923.26,4235912.13,13369087.29,444454783.2,1699521214.0,工业,化学原料及化学制品制造业,8.668369394578198,26.151764363913376
600675,2018-03-31,A,83077082.07,1127366353.0,1127366353.0,1110866619.0,937793047.4,10989421.5,22790261.91,39353796.89,99952356.68,-12264.97,21940217409.0,27045062946.0,房地产,房地产业,7.369129107758638,81.12466756985303
2747,2018-03-31,A,24042247.18,302498989.4,302498989.4,287583419.6,179953712.9,1236793.71,18322971.93,81833431.33,6158682.2,77827.56,1539685416.0,3204644674.0,工业,仪器仪表及文化、办公用机械制造业,7.947876859915222,48.04543319550565
50,2018-03-31,A,441913056.7,6573890689.0,6573890689.0,6397346101.0,5538786709.0,25872263.3,99518638.69,431730647.6,241066609.1,60371233.36,34058201335.0,59515864217.0,工业,信息技术业,6.722245282226049,57.22541675748981
2925,2018-03-31,A,199898574.0,664599271.4,664599271.4,469338542.5,346762039.7,8263561.25,10052385.23,55571891.68,46856513.68,1832150.9,640370707.9,4090676587.0,工业,信息技术业,30.078060961292834,15.654395899570048
2815,2018-03-31,A,149175414.6,876442215.5,876442215.5,737582336.6,590558407.2,9212288.12,33436918.74,78516361.87,23163308.74,2695051.92,2187295377.0,4840132246.0,工业,信息技术业,17.020564728833513,45.19081847004558
2821,2018-03-31,A,69214896.69,363656523.3,363656523.3,308635672.2,182569307.2,4285154.65,12453521.55,67749173.09,44237784.53,-2659268.84,492361318.2,2699938862.0,工业,医药制造业,19.033041415539483,18.23601730875045
300445,2018-03-31,A,10417319.42,41743257.37,41743257.37,33466439.89,12829576.78,1543957.24,9311304.17,10168449.65,-1223545.13,836697.18,58932724.96,535172375.9,工业,仪器仪表及文化、办公用机械制造业,24.955693628946907,11.011914593105217
2761,2018-03-31,A,9545368.17,158636579.1,158636579.1,152653951.9,96313999.41,1894242.26,32955288.58,19886814.29,1145913.37,457694.02,211350711.4,891562749.1,房地产,土木工程建筑业,6.017129355760295,23.705646250177097
300415,2018-03-31,A,61957541.83,472047686.3,472047686.3,422106169.6,300166319.8,4468846.55,54944471.97,49821471.35,9677569.36,3027490.55,1432167101.0,2574308340.0,工业,专用设备制造业,13.12527179523642,55.633083214887925
2118,2018-03-31,A,154805495.3,345977602.3,345977602.3,195963177.7,76193834.54,5979922.4,17528455.87,50671684.7,62490546.81,-16901266.6,4634080637.0,8902124454.0,工业,医药制造业,44.74436907790548,52.05589588132262
2195,2018-03-31,A,236369966.9,439153825.3,439153825.3,227611172.6,53265990.35,1769244.86,102804300.4,99575419.64,-23179845.64,-6623936.95,1538150645.0,9577372616.0,公用事业,计算机应用服务业,53.823957183687995,16.060256885383772
300119,2018-03-31,A,51550817.91,294461347.5,294461347.5,252161647.7,154508336.6,2993490.15,37335775.92,45180131.07,3982096.34,8161817.59,697791038.0,2919210637.0,工业,医药制造业,17.506819943490203,23.903415161473323
300726,2018-03-31,A,49530662.13,137463818.4,137463818.4,89526375.0,42547728.36,2359615.09,24431022.13,18182466.01,-3691501.0,5697044.41,81505369.87,1520913007.0,工业,信息技术业,36.031781094478895,5.358976449992317
906,2018-03-31,A,85339183.69,13453321246.0,13453321246.0,13369498466.0,13158979571.0,7252905.45,47864910.04,47968088.21,79465277.29,27967714.18,8889912226.0,11671038573.0,商业,批发和零售贸易,0.6343354338273415,76.17070383578451
2043,2018-03-31,A,65897264.31,654006595.2,654006595.2,606390486.5,523452842.6,2049428.85,34773489.21,43479230.14,1926262.32,709233.35,828396605.5,2678818935.0,工业,木材加工及竹、藤、棕、草制品业,10.075932688392559,30.923949158213638
825,2018-03-31,A,1661849943.0,18107167444.0,18107167444.0,16478896839.0,15120058573.0,112843051.4,397265721.1,538922428.3,310812884.5,-1005819.81,43940275335.0,72712846117.0,工业,黑色金属冶炼及压延加工业,9.177857045502009,60.42986580981449
718,2018-03-31,A,365559728.0,792678634.9,792678634.9,439764433.4,290762386.5,67134184.14,23440664.04,58440005.08,6725278.07,-6738084.37,9924272023.0,19250864402.0,房地产,房地产业,46.117015383682826,51.55234495324248
2408,2018-03-31,A,303952181.3,3134029984.0,3134029984.0,2834034499.0,2701318733.0,32522899.59,34384051.64,37701267.64,29588487.98,-1480941.14,3031563256.0,9951929042.0,工业,化学原料及化学制品制造业,9.698445223936952,30.462066632568742
300026,2018-03-31,A,196708887.8,964413376.9,964413376.9,770605098.2,272441349.8,12221635.79,376983871.0,95961940.94,5669180.51,7327120.21,892456142.6,7563703829.0,工业,医药制造业,20.39673987437824,11.799194716988172
2431,2018-03-31,A,71297620.06,643127247.5,643127247.5,769154454.2,569611463.6,4974149.23,28369160.0,106864630.9,45231758.1,14103292.49,10338170870.0,16140283073.0,房地产,土木工程建筑业,11.086082938819972,64.0519799017282
603595,2018-03-31,A,104922193.2,294926491.0,294926491.0,197566593.5,152028383.0,2880994.94,7916525.51,29507787.69,5379957.75,-147055.38,573651522.6,1396126493.0,工业,信息技术业,35.57571001650035,41.08879284765496
300441,2018-03-31,A,55263539.65,317984789.2,317984789.2,264675647.2,200610713.6,2641328.26,16019719.29,37018888.09,5150843.33,3234154.64,924833713.2,2588249628.0,工业,普通机械制造业,17.379302887108036,35.73201375922307
2550,2018-03-31,A,101865109.8,338085544.7,338085544.7,242288774.2,184015238.7,3977504.07,39648302.47,28728588.44,-18551538.37,4470678.85,548626507.4,3082873595.0,工业,医药制造业,30.129980827896663,17.795945584333957
2338,2018-03-31,A,11437033.05,81250634.31,81250634.31,74121207.63,49733890.69,1031384.26,4483048.7,18059288.21,-71973.2,885568.97,102765105.6,969279552.6,工业,仪器仪表及文化、办公用机械制造业,14.076238477552877,10.60221535926786
600882,2018-03-31,A,-26097131.66,189159390.0,189159390.0,221804145.3,145397763.0,1738752.15,34944304.01,25323943.83,13852373.64,547008.63,1529157535.0,2691081228.0,工业,食品制造业,-13.796371229575227,56.82316531695564
