Stkcd,Accper,Typrep,B001000000,B001100000,B001101000,B001200000,B001201000,B001207000,B001209000,B001210000,B001211000,B001212000,A002000000,A001000000,Indnme,Nindnme
300020,2018-3-31,A,61663817.12,482188187.3,482188187.3,422791792.3,354563899.0,2978142.94,15100650.38,39840364.32,12700887.57,-2392151.89,2755682555.0,5962821095.0,公用事业,计算机应用服务业
600444,2018-3-31,A,-2815009.47,85232828.19,85232828.19,88278536.59,70662435.31,146624.68,2712521.35,18034425.84,-712278.85,-2565191.74,301275752.6,808494768.3,工业,普通机械制造业
514,2018-3-31,A,6616564.52,142112520.5,142112520.5,135425223.3,108765067.0,4178211.57,3808523.16,5649369.48,12549902.98,474149.17,2809730589.0,6280346104.0,房地产,房地产业
2691,2018-3-31,A,1901948.02,97727746.63,97727746.63,95658957.41,67215793.44,2451799.96,11052738.93,13324406.53,622510.89,991707.66,105938443.5,968524207.4,工业,专用设备制造业
798,2018-3-31,A,18306390.02,121921208.2,121921208.2,126007573.7,112572596.1,182552.61,4623722.06,9462228.56,5081257.95,-5914783.61,313840441.3,1018013798.0,综合,渔业
600328,2018-3-31,A,145037534.9,926734755.0,926734755.0,793302526.5,582357811.4,20070616.82,92903614.33,38110538.6,43619432.35,16240513.07,4255023177.0,6907777596.0,工业,化学原料及化学制品制造业
603007,2018-3-31,A,18617539.32,204119689.4,204119689.4,186748821.1,144597055.9,1819639.72,6185005.95,29060981.32,6898794.49,-1812656.36,1816119941.0,2899022278.0,房地产,土木工程建筑业
300624,2018-3-31,A,23644578.9,128422789.6,128422789.6,105080455.8,3862203.14,1140243.13,56842453.86,44794098.32,-1547443.73,-11098.89,45207186.19,599405406.3,公用事业,计算机应用服务业
2400,2018-3-31,A,98627537.21,2262891334.0,2262891334.0,2182115279.0,1927478187.0,10496680.15,153287207.6,79778928.48,11739579.38,-665304.3,4481045484.0,9857646311.0,公用事业,其他社会服务业
600683,2018-3-31,A,232984631.1,1001283217.0,1001283217.0,821250748.3,641151340.3,84204284.74,20394831.72,46226271.17,29383767.05,-109746.63,25461230168.0,29887451611.0,房地产,房地产业
600136,2018-3-31,A,69710998.14,289352323.4,289352323.4,219927430.4,151582860.1,838878.45,5089678.51,38856254.52,26406309.06,-2846550.28,3232845910.0,6023788507.0,公用事业,广播电影电视业
898,2018-3-31,A,2105000000.0,21513000000.0,21513000000.0,19486000000.0,17886000000.0,302000000.0,699000000.0,282000000.0,337000000.0,-20000000.0,40162000000.0,92145000000.0,工业,黑色金属冶炼及压延加工业
2706,2018-3-31,A,47387629.32,324980571.0,324980571.0,288598908.7,192334099.2,1520706.7,47126794.19,45307670.95,314003.37,1995634.36,390875269.0,2123840447.0,工业,电器机械及器材制造业
59,2018-3-31,A,435350628.4,8132656396.0,8132656396.0,7698896894.0,6498934685.0,436943855.7,71317278.62,547968782.3,120007646.5,23724646.2,17843262567.0,30847548266.0,工业,石油加工及炼焦业
600621,2018-3-31,A,-461301.92,244634939.1,25760922.14,267324777.4,16554922.92,1442318.98,1574194.15,10842153.08,-12601348.72,4800435.06,11417791139.0,18299371701.0,金融,证券、期货业
603060,2018-3-31,A,24837983.24,172354512.0,172354512.0,160220923.7,108278238.2,678109.79,5945114.63,44799856.78,-630229.33,1149833.61,242923650.1,1348681214.0,公用事业,专业、科研服务业
603638,2018-3-31,A,59544279.1,216849112.4,216849112.4,157791262.9,119576604.8,1396109.42,10366766.37,21390137.72,2259627.4,2802017.1,221004847.1,1113916654.0,工业,专用设备制造业
2245,2018-3-31,A,160051754.2,915635219.8,909508459.6,770893177.6,692743058.5,3114123.39,9128477.5,52127358.21,13614386.65,149433.59,3124576364.0,6838061795.0,公用事业,交通运输辅助业
2208,2018-3-31,A,13250509.53,253880778.4,253880778.4,240768753.7,157173649.0,12257805.57,11277690.54,16657616.28,43563805.81,-161813.5,10094331233.0,11970833735.0,房地产,房地产业
600681,2018-3-31,A,332828467.4,1597037650.0,1597037650.0,1293342286.0,1235482667.0,3383739.17,17480453.74,31083945.11,611363.76,5300116.86,2548083178.0,6763003182.0,工业,煤气生产和供应业
2287,2018-3-31,A,84266765.99,227009592.8,227009592.8,143042221.3,28864016.4,4799855.38,91320546.27,14826619.18,2567657.45,663526.59,461129363.2,2431789127.0,工业,医药制造业
600080,2018-3-31,A,7469344.53,157156466.4,157156466.4,152468766.0,56704775.54,1821023.14,76287291.71,15145228.27,1982216.49,528230.88,285955302.8,2039506241.0,工业,医药制造业
600298,2018-3-31,A,300349127.0,1630322224.0,1630322224.0,1345981098.0,1031492739.0,19553850.69,153813019.6,103576806.4,39906873.66,-2362191.28,3835633625.0,8169576576.0,工业,食品制造业
2275,2018-3-31,A,102830470.7,345601610.8,345601610.8,248974470.9,92976151.14,5545321.67,111688616.0,40894590.44,-3927987.91,1797779.52,537958172.4,3275383157.0,工业,医药制造业
2165,2018-3-31,A,1924042.18,615749383.0,615749383.0,614956356.3,550238039.4,2585349.43,16982295.52,35339772.35,7901084.25,1909815.33,1569443795.0,3154425750.0,工业,化学原料及化学制品制造业
600986,2018-3-31,A,117887825.3,2901293729.0,2901293729.0,2775890576.0,2579815068.0,8614965.09,61530507.41,114191368.8,1757030.85,9981636.13,4392414872.0,10621709735.0,公用事业,计算机应用服务业
300101,2018-3-31,A,37621426.69,103259569.5,103259569.5,66327376.57,46690933.07,381983.15,2944579.37,28649167.87,700220.57,-13039507.46,343678056.4,1455264584.0,工业,信息技术业
600493,2018-3-31,A,7346991.28,174364363.6,174364363.6,170359170.0,152713351.9,735078.91,2533679.5,10468750.56,4028956.77,-120647.71,367056308.0,1070873296.0,工业,纺织业
49,2018-3-31,A,128282026.0,2978683723.0,2978683723.0,2857999367.0,2752893939.0,8812106.55,20888813.75,100631825.9,-23454746.28,-1772572.0,4083371044.0,6001385637.0,工业,电器机械及器材制造业
300302,2018-3-31,A,14586760.76,112249087.2,112249087.2,98765167.86,79243029.73,267616.67,6927789.86,13974386.11,-2318857.17,671202.66,103193438.0,884244983.8,公用事业,计算机应用服务业
600367,2018-3-31,A,29949357.44,345501628.7,345501628.7,313017496.3,244202350.3,4989451.65,22740771.67,23479923.26,4235912.13,13369087.29,444454783.2,1699521214.0,工业,化学原料及化学制品制造业
600675,2018-3-31,A,83077082.07,1127366353.0,1127366353.0,1110866619.0,937793047.4,10989421.5,22790261.91,39353796.89,99952356.68,-12264.97,21940217409.0,27045062946.0,房地产,房地产业
2747,2018-3-31,A,24042247.18,302498989.4,302498989.4,287583419.6,179953712.9,1236793.71,18322971.93,81833431.33,6158682.2,77827.56,1539685416.0,3204644674.0,工业,仪器仪表及文化、办公用机械制造业
50,2018-3-31,A,441913056.7,6573890689.0,6573890689.0,6397346101.0,5538786709.0,25872263.3,99518638.69,431730647.6,241066609.1,60371233.36,34058201335.0,59515864217.0,工业,信息技术业
2925,2018-3-31,A,199898574.0,664599271.4,664599271.4,469338542.5,346762039.7,8263561.25,10052385.23,55571891.68,46856513.68,1832150.9,640370707.9,4090676587.0,工业,信息技术业
2815,2018-3-31,A,149175414.6,876442215.5,876442215.5,737582336.6,590558407.2,9212288.12,33436918.74,78516361.87,23163308.74,2695051.92,2187295377.0,4840132246.0,工业,信息技术业
2821,2018-3-31,A,69214896.69,363656523.3,363656523.3,308635672.2,182569307.2,4285154.65,12453521.55,67749173.09,44237784.53,-2659268.84,492361318.2,2699938862.0,工业,医药制造业
300445,2018-3-31,A,10417319.42,41743257.37,41743257.37,33466439.89,12829576.78,1543957.24,9311304.17,10168449.65,-1223545.13,836697.18,58932724.96,535172375.9,工业,仪器仪表及文化、办公用机械制造业
2761,2018-3-31,A,9545368.17,158636579.1,158636579.1,152653951.9,96313999.41,1894242.26,32955288.58,19886814.29,1145913.37,457694.02,211350711.4,891562749.1,房地产,土木工程建筑业
300415,2018-3-31,A,61957541.83,472047686.3,472047686.3,422106169.6,300166319.8,4468846.55,54944471.97,49821471.35,9677569.36,3027490.55,1432167101.0,2574308340.0,工业,专用设备制造业
2118,2018-3-31,A,154805495.3,345977602.3,345977602.3,195963177.7,76193834.54,5979922.4,17528455.87,50671684.7,62490546.81,-16901266.6,4634080637.0,8902124454.0,工业,医药制造业
2195,2018-3-31,A,236369966.9,439153825.3,439153825.3,227611172.6,53265990.35,1769244.86,102804300.4,99575419.64,-23179845.64,-6623936.95,1538150645.0,9577372616.0,公用事业,计算机应用服务业
300119,2018-3-31,A,51550817.91,294461347.5,294461347.5,252161647.7,154508336.6,2993490.15,37335775.92,45180131.07,3982096.34,8161817.59,697791038.0,2919210637.0,工业,医药制造业
300726,2018-3-31,A,49530662.13,137463818.4,137463818.4,89526375.0,42547728.36,2359615.09,24431022.13,18182466.01,-3691501.0,5697044.41,81505369.87,1520913007.0,工业,信息技术业
906,2018-3-31,A,85339183.69,13453321246.0,13453321246.0,13369498466.0,13158979571.0,7252905.45,47864910.04,47968088.21,79465277.29,27967714.18,8889912226.0,11671038573.0,商业,批发和零售贸易
2043,2018-3-31,A,65897264.31,654006595.2,654006595.2,606390486.5,523452842.6,2049428.85,34773489.21,43479230.14,1926262.32,709233.35,828396605.5,2678818935.0,工业,木材加工及竹、藤、棕、草制品业
825,2018-3-31,A,1661849943.0,18107167444.0,18107167444.0,16478896839.0,15120058573.0,112843051.4,397265721.1,538922428.3,310812884.5,-1005819.81,43940275335.0,72712846117.0,工业,黑色金属冶炼及压延加工业
718,2018-3-31,A,365559728.0,792678634.9,792678634.9,439764433.4,290762386.5,67134184.14,23440664.04,58440005.08,6725278.07,-6738084.37,9924272023.0,19250864402.0,房地产,房地产业
2408,2018-3-31,A,303952181.3,3134029984.0,3134029984.0,2834034499.0,2701318733.0,32522899.59,34384051.64,37701267.64,29588487.98,-1480941.14,3031563256.0,9951929042.0,工业,化学原料及化学制品制造业
300026,2018-3-31,A,196708887.8,964413376.9,964413376.9,770605098.2,272441349.8,12221635.79,376983871.0,95961940.94,5669180.51,7327120.21,892456142.6,7563703829.0,工业,医药制造业
2431,2018-3-31,A,71297620.06,643127247.5,643127247.5,769154454.2,569611463.6,4974149.23,28369160.0,106864630.9,45231758.1,14103292.49,10338170870.0,16140283073.0,房地产,土木工程建筑业
603595,2018-3-31,A,104922193.2,294926491.0,294926491.0,197566593.5,152028383.0,2880994.94,7916525.51,29507787.69,5379957.75,-147055.38,573651522.6,1396126493.0,工业,信息技术业
300441,2018-3-31,A,55263539.65,317984789.2,317984789.2,264675647.2,200610713.6,2641328.26,16019719.29,37018888.09,5150843.33,3234154.64,924833713.2,2588249628.0,工业,普通机械制造业
2550,2018-3-31,A,101865109.8,338085544.7,338085544.7,242288774.2,184015238.7,3977504.07,39648302.47,28728588.44,-18551538.37,4470678.85,548626507.4,3082873595.0,工业,医药制造业
2338,2018-3-31,A,11437033.05,81250634.31,81250634.31,74121207.63,49733890.69,1031384.26,4483048.7,18059288.21,-71973.2,885568.97,102765105.6,969279552.6,工业,仪器仪表及文化、办公用机械制造业
600882,2018-3-31,A,-26097131.66,189159390.0,189159390.0,221804145.3,145397763.0,1738752.15,34944304.01,25323943.83,13852373.64,547008.63,1529157535.0,2691081228.0,工业,食品制造业
2922,2018-3-31,A,2102010.56,204914578.8,204914578.8,205618426.7,155613910.4,2070190.2,22158145.11,23466970.59,4369712.15,-2060501.73,323645533.8,1204006710.0,工业,电器机械及器材制造业
2915,2018-3-31,A,5423754.18,92679347.37,92679347.37,91355044.33,73312182.24,394487.39,1270854.62,14715460.64,1393966.96,268092.48,223115761.9,681398465.1,工业,化学原料及化学制品制造业
2145,2018-3-31,A,85204513.49,769743226.5,769743226.5,684693573.7,575948455.0,6906405.76,21153218.51,61349589.15,19205427.96,130477.36,2602192631.0,5659244014.0,工业,化学原料及化学制品制造业
300039,2018-3-31,A,117463819.1,520891399.5,520891399.5,405533672.6,80028033.3,5289913.0,283844584.0,41055998.44,-9159336.28,4474480.17,385512006.3,2850558742.0,工业,医药制造业
603227,2018-3-31,A,-15229922.17,294535726.0,294535726.0,315385530.7,269237459.7,3064022.65,5319013.62,29890832.76,4635977.61,3238224.37,1199894090.0,2584427472.0,工业,化学原料及化学制品制造业
2497,2018-3-31,A,66942549.42,558932665.3,558932665.3,523831007.1,398760604.8,4119897.59,13462442.33,93577978.02,7778836.33,6131248.08,1613784039.0,4549451441.0,工业,化学原料及化学制品制造业
908,2018-3-31,A,27867783.26,382981405.9,382981405.9,361678165.3,113268764.0,6474515.71,117612130.1,82986727.32,25745254.78,15590773.35,1963661312.0,4602609798.0,工业,医药制造业
600097,2018-3-31,A,-22534184.06,371899377.5,371899377.5,394969183.2,299990272.8,94243.62,71966975.12,22428375.18,-3655509.06,4144825.51,317255106.7,1816090182.0,综合,渔业
2205,2018-3-31,A,-13726757.7,44440259.83,44440259.83,58732092.51,33343239.43,962366.06,2991461.13,15358547.1,6438075.46,-361596.67,1366119057.0,2479788924.0,工业,非金属矿物制品业
2327,2018-3-31,A,117671485.5,552332735.1,552332735.1,445277576.0,271018096.3,6696597.76,143830008.5,29321470.0,-1053539.03,-4535057.42,1125428257.0,4371027998.0,工业,纺织业
2714,2018-3-31,A,136035166.2,2755526840.0,2755526840.0,2693285445.0,2395495111.0,5440185.58,11199281.91,165274199.8,115804205.0,72460.99,13715683042.0,26588330044.0,综合,畜牧业
2831,2018-3-31,A,146874638.6,1614836637.0,1614836637.0,1552196338.0,1208129187.0,12422113.87,79004982.95,176198121.1,96953087.67,-20511154.75,4231594585.0,9451258719.0,工业,造纸及纸制品业
600108,2018-3-31,A,29917656.61,507821764.5,507821764.5,479408425.6,387039379.2,1214662.22,11240540.55,49137593.15,30680900.9,95349.58,3283673363.0,8064310451.0,综合,农业
2757,2018-3-31,A,30851752.73,217818454.9,217818454.9,188137302.9,156733277.8,887215.45,5037541.2,24271222.67,-15588.83,1223634.6,277378773.2,1180563245.0,工业,专用设备制造业
2579,2018-3-31,A,23076551.6,301688796.8,301688796.8,279093466.2,235713098.1,1873542.82,6480882.79,28682435.25,6363750.88,-20243.58,1036309280.0,2051183969.0,工业,信息技术业
300670,2018-3-31,A,6690100.75,53965489.28,53965489.28,47907011.98,39647164.47,627726.85,3846800.36,6305020.74,-2922784.55,403084.11,151839591.2,731170871.1,工业,电器机械及器材制造业
300170,2018-3-31,A,68159907.24,531264337.2,531264337.2,469332995.5,349218150.7,1955721.26,42130535.32,70147119.89,-3014445.54,8895913.87,640961314.1,3270161332.0,公用事业,计算机应用服务业
2801,2018-3-31,A,21055234.36,124603699.2,124603699.2,109831846.3,92645004.03,1408184.75,3591673.07,8807263.08,3302795.1,76926.28,118627806.7,976597395.9,工业,电器机械及器材制造业
2836,2018-3-31,A,10039883.24,39898070.03,39898070.03,30615911.44,24800707.07,365987.99,765113.05,6480872.95,-71899.73,-1724869.89,73902080.62,508750467.3,工业,印刷业
300351,2018-3-31,A,53927661.34,278002526.1,278002526.1,232029848.7,165932649.7,2089178.93,17655223.36,39235168.76,2172710.46,4944917.55,397739009.2,3353045219.0,工业,信息技术业
2258,2018-3-31,A,154721610.8,904849549.9,904849549.9,757310915.5,628059964.1,1989884.76,25111166.86,74301633.77,27887723.18,-39457.18,2371127686.0,5280280358.0,工业,化学原料及化学制品制造业
600866,2018-3-31,A,7934004.82,231281485.8,231281485.8,224747365.5,187777750.7,2992431.77,7030441.32,20885896.64,5130825.2,930019.95,499664653.9,1421735228.0,工业,食品制造业
603883,2018-3-31,A,188512467.0,2210763292.0,2210763292.0,2028848815.0,1409417724.0,13193993.0,496505552.0,96732706.0,11718764.0,1280076.0,3896882191.0,7138997667.0,商业,零售业
603200,2018-3-31,A,15318423.04,78350436.44,78350436.44,65943970.06,49461287.32,756571.38,3632028.5,14731129.83,-2500514.87,-136532.1,81867246.65,806753066.3,公用事业,其他社会服务业
601985,2018-3-31,A,2629131968.0,8255269969.0,8255269969.0,6023605850.0,4552230251.0,124600902.8,7563904.37,292896451.6,1046289195.0,25144.93,230238000000.0,310547000000.0,工业,电力、蒸汽、热水的生产和供应业
603601,2018-3-31,A,37313334.08,221545002.7,221545002.7,186857363.9,149058092.8,1137275.11,15128967.84,17949219.35,3745361.19,-161552.33,968704167.1,2216472147.0,工业,非金属矿物制品业
603798,2018-3-31,A,61567452.04,283372121.9,283372121.9,222363935.0,184903225.6,3948639.61,21147228.7,14913298.07,-2992043.05,443586.08,260045271.8,1152875122.0,工业,石油加工及炼焦业
603466,2018-3-31,A,82071187.03,405278701.8,405278701.8,324211017.6,273090226.4,2200462.76,11989103.8,31521742.22,-4013786.25,9423268.69,1446070415.0,2810947696.0,公用事业,艺术业
601500,2018-3-31,A,37718961.92,974382413.1,974382413.1,941659884.7,838455320.9,4783500.29,33058355.17,58665553.84,2738440.85,3958713.67,1492043734.0,4121552520.0,工业,石油、化学、塑胶、塑料
2763,2018-3-31,A,152442805.2,563149028.2,563149028.2,418749022.1,169272644.1,9597517.58,186083573.3,53568576.08,-1230756.7,1457467.75,394383475.5,2318195037.0,工业,服装及其他纤维制品制造业
600774,2018-3-31,A,9549528.02,296654070.8,296654070.8,287579539.9,206645521.1,3770891.31,18691954.32,53011010.02,6073391.47,-613228.3,1011074398.0,1712391798.0,商业,零售业
600636,2018-3-31,A,398429049.7,442851040.8,442851040.8,455800339.1,428237676.8,3306530.12,19104630.35,48791615.01,-2000047.62,-41640065.57,582929124.0,3251828678.0,工业,化学原料及化学制品制造业
300456,2018-3-31,A,11575031.4,140582921.0,140582921.0,129360122.3,87518348.17,715941.47,7053640.0,29344662.27,3701861.84,1025668.58,1353804438.0,3086917088.0,工业,信息技术业
2450,2018-3-31,A,857385388.5,3550359889.0,3550359889.0,2706106991.0,2173617314.0,22247984.08,96370680.81,198274463.4,199890833.7,15705715.61,16893785475.0,35677602886.0,工业,石油、化学、塑胶、塑料
709,2018-3-31,A,547692113.5,25033954833.0,25033954833.0,24542279356.0,22148476169.0,161254857.2,245308084.9,885872033.6,1101488989.0,-120777.52,144166000000.0,192252000000.0,工业,黑色金属冶炼及压延加工业
2908,2018-3-31,A,8511244.63,77202204.36,77202204.36,71866219.78,46389837.96,564133.75,7869556.03,13541112.9,-981337.81,4482916.95,140709818.3,772416855.6,公用事业,计算机应用服务业
300463,2018-3-31,A,134763357.3,518926852.9,518926852.9,385948649.8,244156101.1,3722879.14,84128628.39,44723987.17,6911914.93,2305139.02,1143394755.0,3736394888.0,工业,医药制造业
600335,2018-3-31,A,233661630.3,10210398009.0,10210398009.0,9991388931.0,9454656305.0,13810523.84,168024495.0,162154089.3,124002301.5,68741216.51,17201105472.0,24971923975.0,商业,批发和零售贸易
